timestamp,P2,A2,D2
03-04-2019 23:00:39:11,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:21,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:32,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:42,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:52,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:62,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:72,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:83,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:93,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:103,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:113,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:123,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:145,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:159,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:171,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:182,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:193,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:203,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:213,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:223,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:234,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:244,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:255,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:267,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:278,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:288,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:298,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:308,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:318,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:329,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:344,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:357,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:368,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:379,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:389,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:399,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:409,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:419,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:430,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:443,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:452,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:462,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:472,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:482,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:493,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:504,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:515,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:686,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:697,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:712,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:722,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:732,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:742,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:752,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:763,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:773,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:784,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:796,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:809,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:819,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:832,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:842,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:854,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:876,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:890,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:899,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:909,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:919,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:929,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:939,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:951,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:962,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:971,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:983,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:39:992,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:4,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:19,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:29,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:39,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:52,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:62,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:81,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:97,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:109,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:121,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:131,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:141,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:152,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:164,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:175,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:186,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:196,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:208,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:607,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:620,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:636,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:653,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:663,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:673,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:684,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:694,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:703,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:713,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:723,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:734,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:746,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:766,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:778,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:787,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:797,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:808,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:818,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:828,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:839,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:849,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:859,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:871,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:880,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:890,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:901,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:912,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:922,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:933,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:944,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:954,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:964,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:974,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:985,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:40:995,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:6,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:18,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:28,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:38,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:49,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:61,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:71,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:81,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:92,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:103,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:113,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:123,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:134,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:144,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:154,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:165,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:175,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:185,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:195,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:206,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:216,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:226,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:237,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:248,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:258,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:269,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:279,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:288,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:299,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:309,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:319,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:331,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:342,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:351,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:361,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:371,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:382,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:392,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:403,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:419,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:433,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:445,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:458,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:475,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:485,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:496,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:508,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:524,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:534,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:545,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:555,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:565,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:575,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:586,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:599,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:609,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:621,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:632,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:642,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:653,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:663,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:675,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:688,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:700,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:713,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:724,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:735,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:746,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:757,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:767,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:780,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:792,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:801,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:812,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:821,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:834,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:846,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:857,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:867,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:879,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:890,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:903,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:916,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:925,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:935,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:948,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:958,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:968,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:979,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:41:991,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:1,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:12,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:22,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:33,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:43,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:53,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:64,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:74,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:83,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:93,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:103,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:113,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:125,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:134,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:144,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:155,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:166,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:175,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:193,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:202,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:213,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:229,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:243,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:252,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:262,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:273,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:284,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:298,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:312,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:325,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:341,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:351,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:362,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:372,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:383,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:393,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:406,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:416,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:426,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:436,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:447,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:456,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:468,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:478,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:488,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:499,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:509,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:519,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:529,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:681,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:691,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:701,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:712,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:723,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:734,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:745,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:754,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:764,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:776,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:787,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:798,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:813,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:825,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:835,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:845,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:861,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:870,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:880,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:890,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:901,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:911,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:920,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:932,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:943,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:953,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:963,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:974,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:985,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:42:995,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:8,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:17,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:28,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:38,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:49,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:61,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:71,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:81,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:92,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:101,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:112,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:127,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:217,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:227,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:237,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:248,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:258,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:269,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:279,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:289,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:299,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:309,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:319,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:328,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:341,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:351,-0.039999999999999994,1.2200000000000002,1.7400000000000002
03-04-2019 23:00:43:361,-0.039999999999999994,1.2200000000000002,1.7400000000000002
